# BEAST v1.8.3
# Generated Mon Sep 26 20:52:50 EDT 2016 [seed=1474937568848]
# -beagle_off -overwrite chr7_3776.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	alpha	clock.rate	treeLikelihood	coalescent
566000	-35240.38237508429	30.38554161349546	-35270.76791669779	0.006014572321250711	0.0027306258882024265	3.4213036415464217	0.01963432296697213	1.0	-35270.76791669779	33.81097903240972
567000	-35243.22786671806	30.046270115002134	-35273.27413683306	0.005451865255700472	0.0022147557289629092	3.4213036415464217	0.01963432296697213	1.0	-35273.27413683306	33.26252767781513
568000	-35243.18992230157	28.497791093032586	-35271.6877133946	0.006793635631045348	0.004241382026742015	4.111617395828193	0.06922371421921172	1.0	-35271.6877133946	32.634399109631005
569000	-35239.47194391962	29.257045941615985	-35268.728989861236	0.006120118921676538	0.0031315990006033955	4.111617395828193	0.06922371421921172	1.0	-35268.728989861236	33.09061076494186
570000	-35242.09835298701	29.35272034277786	-35271.45107332979	0.006757151888289283	0.0030832840666946493	4.111617395828193	0.06922371421921172	1.0	-35271.45107332979	33.17075221368196
571000	-35247.80340533301	27.122289401176477	-35274.925694734186	0.005909390495929789	0.0015828630295441784	4.111617395828193	0.06922371421921172	1.0	-35274.925694734186	30.27422649861636
572000	-35242.656501205056	29.44443442396899	-35272.10093562902	0.006720876552000644	0.0021139568302118634	3.712968090441812	0.06922371421921172	1.0	-35272.10093562902	32.75974239882297
573000	-35241.90290919944	29.27742198259291	-35271.18033118203	0.006803878325823657	0.002519944778249016	3.712968090441812	0.06922371421921172	1.0	-35271.18033118203	32.76823020946635
574000	-35240.980680992914	29.09916775298608	-35270.0798487459	0.006377976950672157	0.0026548256740050497	3.712968090441812	0.06922371421921172	1.0	-35270.0798487459	32.64206597787506
575000	-35240.08661561335	29.367621158183518	-35269.45423677153	0.0062804611849891735	0.003387299357576386	3.712968090441812	0.054664696996522884	1.0	-35269.45423677153	33.13937140554843
576000	-35243.85590661688	28.99386597910155	-35272.84977259598	0.006761876165249217	0.0028947065336805146	3.712968090441812	0.054664696996522884	1.0	-35272.84977259598	32.60862366470426
577000	-35238.935288908295	28.721572022434373	-35267.65686093073	0.006428903813930129	0.004018726393245732	3.712968090441812	0.054664696996522884	1.0	-35267.65686093073	32.664084049762884
578000	-35237.977460972994	29.46679313716096	-35267.44425411015	0.0062339772419194766	0.0032934723934429587	3.712968090441812	0.030889452282081956	1.0	-35267.44425411015	33.18670562920574
579000	-35242.060962236705	30.55837834401058	-35272.61934058071	0.0059836299920873	0.0023331153583253527	3.712968090441812	0.032350471294684366	1.0	-35272.61934058071	33.93535762395274
580000	-35243.479785795644	28.899315509375093	-35272.37910130502	0.006052516801375633	0.0033348701841875088	4.607119634608896	0.06481217635352043	1.0	-35272.37910130502	32.93936112202535
581000	-35247.334589882004	28.980984336734764	-35276.31557421874	0.005819536123100983	0.002846209765877721	4.607119634608896	0.06481217635352043	1.0	-35276.31557421874	32.86274235540683
582000	-35242.921762243845	28.985724538882195	-35271.90748678273	0.0067605416225794135	0.0036635212563956177	4.607119634608896	0.014374098801129756	1.0	-35271.90748678273	33.06922943508964
583000	-35241.0139992912	29.458760675157887	-35270.47275996636	0.0063319124693766845	0.0023591379670351515	4.607119634608896	0.017250328089544263	1.0	-35270.47275996636	33.1054521320577
584000	-35242.01877576821	28.566900207049578	-35270.58567597526	0.006752632588108846	0.0027847272966825976	4.607119634608896	0.017250328089544263	1.0	-35270.58567597526	32.37927990174647
585000	-35246.9832137628	26.70942528569568	-35273.692639048495	0.006504511291749343	0.007414631698070516	4.607119634608896	0.017250328089544263	1.0	-35273.692639048495	31.50013565947085
586000	-35243.41926387144	28.384496130231497	-35271.80376000167	0.006570260170422336	0.003872566413352676	4.607119634608896	0.017250328089544263	1.0	-35271.80376000167	32.526314638451375
587000	-35240.97891999354	28.846265363489447	-35269.82518535703	0.00618383596910858	0.0037185389880687973	3.5645236658047623	0.014611517488153121	1.0	-35269.82518535703	32.62275614521054
588000	-35245.82901920546	28.161266698862217	-35273.99028590433	0.006173840960035634	0.0046265962582027875	3.5645236658047623	0.014611517488153121	1.0	-35273.99028590433	32.15603050036762
589000	-35242.5605913806	28.787154031257188	-35271.347745411855	0.006665433425163856	0.003099547691037073	3.5645236658047623	0.014611517488153121	1.0	-35271.347745411855	32.38175161736926
590000	-35242.9641315865	28.6307056830147	-35271.59483726951	0.0067565598577988455	0.0035042411611915145	3.101141629213265	0.07551505317073119	1.0	-35271.59483726951	32.25159206709338
591000	-35242.18786611005	29.488565126367753	-35271.67643123642	0.005863468636757042	0.0033824311801002017	3.101141629213265	0.013165332311158892	1.0	-35271.67643123642	33.01175778677778
592000	-35242.45045546461	29.6262843359957	-35272.07673980061	0.006986553255500586	0.00330229975925434	3.101141629213265	0.06458223519098577	1.0	-35272.07673980061	33.176942182275575
593000	-35247.329343142694	30.657253620623464	-35277.986596763316	0.005405157946599756	0.0031150040445982116	3.101141629213265	0.06458223519098577	1.0	-35277.986596763316	34.14958099644802
594000	-35243.34243859463	29.618327315661734	-35272.96076591029	0.00577529937090865	0.003068043369082476	3.101141629213265	0.06458223519098577	1.0	-35272.96076591029	33.09547940364311
595000	-35241.82801888825	29.845188342657448	-35271.67320723091	0.005763166522956299	0.0028941454103780686	3.101141629213265	0.06458223519098577	1.0	-35271.67320723091	33.26404845994951
596000	-35240.644279408516	28.90605954766666	-35269.550338956185	0.0069054496985690135	0.0028487887950943737	4.194892652564828	0.06458223519098577	1.0	-35269.550338956185	32.6659178010687
597000	-35242.195936562275	29.515583992519474	-35271.711520554796	0.006153173493834586	0.0033991355729578758	4.194892652564828	0.06458223519098577	1.0	-35271.711520554796	33.45189340530938
598000	-35240.75979324484	29.820319508729177	-35270.58011275357	0.005974348311362756	0.0025576463276385185	4.260513141890729	0.06458223519098577	1.0	-35270.58011275357	33.492387783356904
599000	-35241.24836640207	29.138335179136703	-35270.38670158121	0.006361677528284561	0.002626763881087543	4.073751207906938	0.09693646037897073	1.0	-35270.38670158121	32.812321701635796
600000	-35241.64684439812	27.940197269966692	-35269.587041668085	0.006516336210105222	0.005222016068840485	4.073751207906938	0.09693646037897073	1.0	-35269.587041668085	32.300630179127666
601000	-35243.428091902206	28.795040792177986	-35272.22313269438	0.006438086323269827	0.004315223933114147	3.079264070530557	0.09693646037897073	1.0	-35272.22313269438	32.63765575098958
602000	-35242.73067321643	29.033422351460068	-35271.76409556789	0.006774905942339194	0.004107813588642527	3.079264070530557	0.09693646037897073	1.0	-35271.76409556789	32.826828054938105
603000	-35247.19005778898	27.009337518299137	-35274.19939530728	0.006187746593049125	0.0018682375775746966	3.079264070530557	0.09693646037897073	1.0	-35274.19939530728	30.015633478781705
604000	-35245.41848565703	29.49312146582788	-35274.91160712286	0.006233623401057358	0.0033290395116080582	3.079264070530557	0.09693646037897073	1.0	-35274.91160712286	33.07652951165855
605000	-35244.9180368963	30.253855799776538	-35275.171892696075	0.0066023644070939995	0.0027138676564487482	3.079264070530557	0.09693646037897073	1.0	-35275.171892696075	33.63315850897166
606000	-35244.34386317162	28.942085983688933	-35273.28594915531	0.006641547052672775	0.0022839959263915746	3.079264070530557	0.09693646037897073	1.0	-35273.28594915531	32.14911242261157
607000	-35243.838292139255	28.34524368968774	-35272.18353582894	0.00622049407607765	0.0018203667444352232	3.079264070530557	0.09693646037897073	1.0	-35272.18353582894	31.32560803397005
608000	-35244.14562699174	27.369290408630672	-35271.51491740037	0.0066813816692311975	0.006009768526415722	3.736003477070539	0.09693646037897073	1.0	-35271.51491740037	31.763526406335473
609000	-35247.01777620578	28.712785543363424	-35275.730561749144	0.006977634839262595	0.0024784425530047656	3.736003477070539	0.09693646037897073	1.0	-35275.730561749144	32.222147892629174
610000	-35244.73929137026	27.93595816822645	-35272.675249538486	0.006204035046428877	0.004895235021059185	3.736003477070539	0.09693646037897073	1.0	-35272.675249538486	32.12527422958128
611000	-35239.77806215116	29.459093526156188	-35269.23715567732	0.006435848928636511	0.0025880684370068905	3.736003477070539	0.09693646037897073	1.0	-35269.23715567732	33.01169416377164
612000	-35241.954149067904	28.537840320826028	-35270.49198938873	0.006863486182720262	0.004466456477125884	3.366037391465452	0.09693646037897073	1.0	-35270.49198938873	32.5135560306712
613000	-35244.3677574799	28.07084194340746	-35272.43859942331	0.006425624482178488	0.005572677732577551	3.366037391465452	0.09693646037897073	1.0	-35272.43859942331	32.26761779968644
614000	-35242.95241897234	28.62980944665082	-35271.582228418985	0.0061085013438041975	0.004742418063028576	3.4126340224115492	0.09693646037897073	1.0	-35271.582228418985	32.68110661660216
615000	-35250.777073000856	27.35793149494044	-35278.135004495794	0.006886062823983756	0.006013777221140885	4.390860589492814	0.09693646037897073	1.0	-35278.135004495794	31.955561626394356
616000	-35248.442580151226	28.545893158019712	-35276.98847330925	0.006587953846803604	0.0023419729774452162	4.390860589492814	0.09693646037897073	1.0	-35276.98847330925	32.20140336334848
617000	-35245.91765415822	28.832318463022837	-35274.74997262124	0.006778959407522497	0.003683342611105403	4.442014946890718	0.04857731636969726	1.0	-35274.74997262124	32.90702548210381
618000	-35240.707012678075	29.43354134480962	-35270.14055402288	0.006539539184751264	0.0030618936125484703	4.442014946890718	0.04857731636969726	1.0	-35270.14055402288	33.323645423602564
619000	-35246.26923279914	27.737545852294915	-35274.006778651434	0.00688976739559971	0.005239167774363079	3.0793163107079815	0.04857731636969726	1.0	-35274.006778651434	31.725640340946402
620000	-35239.724358218096	29.329796058404014	-35269.0541542765	0.006487923819263962	0.0027359876157102463	3.0793163107079815	0.04857731636969726	1.0	-35269.0541542765	32.6688675233614
621000	-35238.96430800628	29.377887680488012	-35268.34219568677	0.006875725783212928	0.0024589384422491595	3.363044770478128	0.04857731636969726	1.0	-35268.34219568677	32.70796259796354
622000	-35240.32169446106	30.70377227926575	-35271.02546674033	0.0059613405899669025	0.0023208174213493415	3.363044770478128	0.01955533239983027	1.0	-35271.02546674033	33.94707261606146
623000	-35243.674157439535	27.994824707756177	-35271.66898214729	0.006551691435479173	0.005599100049940877	3.214156838123057	0.02906970194651259	1.0	-35271.66898214729	32.07665452465983
624000	-35242.31753095709	28.764823247448877	-35271.08235420453	0.00601066293618003	0.002145824114378892	3.214156838123057	0.028504398685138325	1.0	-35271.08235420453	31.887961191655407
625000	-35242.829588067514	28.260388118025066	-35271.08997618554	0.006322982453982315	0.0015693262883021753	3.5991007074297436	0.024267276045768362	1.0	-35271.08997618554	31.196068665188662
626000	-35240.42404046468	28.65780710081736	-35269.081847565496	0.0064673367302242124	0.0027670114102827867	3.5991007074297436	0.024267276045768362	1.0	-35269.081847565496	32.16004313721855
627000	-35242.323268858505	28.819048607508186	-35271.142317466016	0.006134882445208825	0.004208972567116783	3.996013482879863	0.024267276045768362	1.0	-35271.142317466016	32.867225149327176
628000	-35241.090060252405	29.443766867695107	-35270.5338271201	0.006233669377404387	0.004100217972599937	3.996013482879863	0.024267276045768362	1.0	-35270.5338271201	33.465791043446345
629000	-35243.37923481428	27.969117789894092	-35271.348352604175	0.007093770751800019	0.00443928753359685	4.034839884419783	0.03024371624586241	1.0	-35271.348352604175	32.08857673210829
630000	-35241.45836398098	29.188792781684555	-35270.647156762665	0.006822139102112171	0.003240090106518771	4.034839884419783	0.03024371624586241	1.0	-35270.647156762665	32.99367265936882
631000	-35241.608395469935	29.21018398750913	-35270.818579457446	0.0064802429842249105	0.003179282782088708	4.034839884419783	0.015766431664334658	1.0	-35270.818579457446	32.9816599563724
632000	-35247.32514343606	26.99862223989378	-35274.32376567595	0.006899121012378279	0.0065659041477938015	3.6288788512057866	0.015766431664334658	1.0	-35274.32376567595	31.36536113114141
633000	-35242.773244081254	29.25055134391679	-35272.02379542517	0.006198235710197379	0.004039456347713157	4.012253694302447	0.02100419963214841	1.0	-35272.02379542517	33.25945856000872
634000	-35241.16689701216	28.88856059663322	-35270.055457608796	0.006790678039567963	0.003733392192086242	4.012253694302447	0.007004410051287605	1.0	-35270.055457608796	32.80475364966613
635000	-35242.06322779131	27.90165596440599	-35269.96488375572	0.006600612981695629	0.0049227587004418835	4.012253694302447	0.007004410051287605	1.0	-35269.96488375572	32.09412548456598
636000	-35240.6102703408	29.689045205189412	-35270.29931554599	0.006431989444094293	0.0023414402132819786	4.012253694302447	0.04775887746950317	1.0	-35270.29931554599	33.17990684528557
637000	-35238.68340375464	29.188099486472396	-35267.87150324111	0.006277100778897636	0.0029975588002573296	4.012253694302447	0.04775887746950317	1.0	-35267.87150324111	32.92574675903511
638000	-35243.323286379935	27.32153892493291	-35270.644825304866	0.005859590797118231	0.006180140660210952	4.012253694302447	0.04775887746950317	1.0	-35270.644825304866	31.78200864487246
639000	-35240.98387863797	29.33595122912302	-35270.31982986709	0.0062834546275108314	0.003962975679572961	4.012253694302447	0.04775887746950317	1.0	-35270.31982986709	33.35251722330615
640000	-35242.16632245881	29.411434488061175	-35271.57775694687	0.005966254225346966	0.0034042707613403623	4.012253694302447	0.04775887746950317	1.0	-35271.57775694687	33.276187460307625
641000	-35241.91587616886	28.987091208412373	-35270.902967377275	0.006502728942213882	0.002285975113312071	4.012253694302447	0.031197729777956748	1.0	-35270.902967377275	32.43744208183354
642000	-35248.75226760908	27.748649114562422	-35276.50091672364	0.006291670086717219	0.004839607435353121	4.410186275103456	0.031197729777956748	1.0	-35276.50091672364	32.069282778427144
643000	-35242.88943995986	28.951267240622062	-35271.84070720048	0.006867499206761005	0.003509456408783661	4.410186275103456	0.03019266322886928	1.0	-35271.84070720048	32.94984342739044
644000	-35246.043219572166	28.549370863029942	-35274.5925904352	0.006510024286508744	0.003698934990644815	4.410186275103456	0.03019266322886928	1.0	-35274.5925904352	32.600478437153285
645000	-35242.79309227842	30.07637389536457	-35272.86946617378	0.00606513309608584	0.0031071726303485096	4.410186275103456	0.03019266322886928	1.0	-35272.86946617378	33.953323462237464
646000	-35242.11662362892	29.284302775046836	-35271.40092640397	0.006269748236953285	0.00379112281224674	4.410186275103456	0.04340268442092197	1.0	-35271.40092640397	33.37321313915475
647000	-35241.3731391374	29.498929451754822	-35270.87206858916	0.006470493275334615	0.00278696049121939	4.410186275103456	0.04340268442092197	1.0	-35270.87206858916	33.280435862914295
648000	-35244.76833948021	28.57748536196272	-35273.345824842174	0.006564084799866763	0.002001119743999191	4.410186275103456	0.04340268442092197	1.0	-35273.345824842174	32.02807755554459
649000	-35244.104040478946	28.297516884457142	-35272.4015573634	0.006371176209646935	0.003497505390242558	4.410186275103456	0.04340268442092197	1.0	-35272.4015573634	32.30589530418859
650000	-35244.180996638584	29.011448624527983	-35273.192445263114	0.006585972956817572	0.003998655111130202	3.120224943333339	0.0421537630145256	1.0	-35273.192445263114	32.73749050938584
651000	-35240.84745462358	28.516100320899284	-35269.36355494448	0.006691500005274679	0.004644545293866246	3.120224943333339	0.0421537630145256	1.0	-35269.36355494448	32.39172850983575
652000	-35244.072719384356	27.926490900902728	-35271.999210285256	0.005841980586335062	0.006002922696305834	3.120224943333339	0.0421537630145256	1.0	-35271.999210285256	32.0584168859533
653000	-35240.700111781734	29.470178464586265	-35270.17029024632	0.00594769327413535	0.003787818294309385	3.120224943333339	0.0421537630145256	1.0	-35270.17029024632	33.14210642952316
654000	-35240.72043527156	29.062160865607016	-35269.78259613717	0.006291180180659122	0.002717813995634068	3.120224943333339	0.0421537630145256	1.0	-35269.78259613717	32.40245739656977
655000	-35245.27093662217	26.642315947802395	-35271.91325256997	0.006752845257251829	0.007416610865925669	3.120224943333339	0.0421537630145256	1.0	-35271.91325256997	30.985507600355497
656000	-35241.70123953138	29.60425109122985	-35271.30549062261	0.006360453836648007	0.0020254136672357126	3.120224943333339	0.0421537630145256	1.0	-35271.30549062261	32.6507870644143
657000	-35244.80916016276	28.786848163236098	-35273.596008326	0.007210921223188526	0.0028954654421332764	3.842155160475204	0.0421537630145256	1.0	-35273.596008326	32.43075872603552
658000	-35239.03191388428	29.692799243353605	-35268.72471312764	0.006437824864773323	0.002430963341520158	3.2331398914602008	0.0421537630145256	1.0	-35268.72471312764	32.96075732152008
659000	-35245.19216931427	29.536504256440445	-35274.72867357071	0.006441753759825309	0.0018875389294480394	3.2331398914602008	0.0421537630145256	1.0	-35274.72867357071	32.551701016141116
660000	-35241.61434057299	30.006518155462135	-35271.62085872845	0.0066424609647725485	0.0027761183678023265	3.257661216183457	0.02083553536887425	1.0	-35271.62085872845	33.394204438497724
661000	-35242.22195233824	30.074453074414553	-35272.29640541265	0.006312392827856427	0.0024543867917759727	3.0996350603016745	0.02083553536887425	1.0	-35272.29640541265	33.284391109958
662000	-35240.831013582276	29.93486050469758	-35270.765874086974	0.006105019731675615	0.0029374339688005772	3.0996350603016745	0.02083553536887425	1.0	-35270.765874086974	33.32427881362075
663000	-35241.52832095267	28.529018455421543	-35270.05733940809	0.0067948170726655	0.004744130662379865	3.2158866978716363	0.02083553536887425	1.0	-35270.05733940809	32.43767712294502
664000	-35243.06892718346	28.56522823304317	-35271.634155416505	0.007219585188709221	0.004071090278794372	3.2158866978716363	0.02145083039969272	1.0	-35271.634155416505	32.32165716128765
665000	-35243.7008754188	28.47808898067553	-35272.17896439948	0.006660082026269165	0.002500136669288321	3.2158866978716363	0.02145083039969272	1.0	-35272.17896439948	31.747438456160666
666000	-35242.14972261081	29.92653878956487	-35272.076261400376	0.005897486448437491	0.0035578301755056717	3.2158866978716363	0.03598048181720142	1.0	-35272.076261400376	33.56287162838616
667000	-35243.2602524759	29.09852930258928	-35272.35878177849	0.006579231322059935	0.0028846306069697843	3.2158866978716363	0.03598048181720142	1.0	-35272.35878177849	32.52531721701988
668000	-35239.60711535066	28.835644570926373	-35268.442759921585	0.00672456653324037	0.004020300188270143	3.848272008545804	0.03598048181720142	1.0	-35268.442759921585	32.80320934122116
669000	-35241.26562076602	29.84767748201065	-35271.11329824803	0.005793860362966073	0.002795927011691328	3.848272008545804	0.03598048181720142	1.0	-35271.11329824803	33.45241136672982
670000	-35239.73185042026	28.622999569638985	-35268.354849989904	0.006050276164427655	0.0043907284074897746	3.848272008545804	0.03598048181720142	1.0	-35268.354849989904	32.67861513583645
671000	-35240.293929513355	29.182499204219717	-35269.47642871757	0.006854327463688316	0.0026054547738108055	3.848272008545804	0.03598048181720142	1.0	-35269.47642871757	32.71674697271047
672000	-35245.09434505117	26.657837808268614	-35271.75218285944	0.006036188612500938	0.007733606607625959	3.848272008545804	0.03598048181720142	1.0	-35271.75218285944	31.27897082614759
673000	-35244.553357825585	28.282290870542774	-35272.83564869613	0.006435435872459888	0.004961098245507405	3.848272008545804	0.03598048181720142	1.0	-35272.83564869613	32.459916874222586
674000	-35246.612328792246	27.839598699634287	-35274.45192749188	0.00642366814062342	0.005240352959850431	3.848272008545804	0.03598048181720142	1.0	-35274.45192749188	32.07193193897308
675000	-35242.562989520375	30.45304675606623	-35273.01603627644	0.00580465207630795	0.0027216124021495563	3.848272008545804	0.03598048181720142	1.0	-35273.01603627644	34.0308682857875
676000	-35247.792529188904	27.48433649756494	-35275.27686568647	0.006634233195327545	0.006287940484586662	3.848272008545804	0.03598048181720142	1.0	-35275.27686568647	31.898733275104064
677000	-35242.03348526289	29.00519492166681	-35271.03868018455	0.006431025216664728	0.0038872176005454273	3.848272008545804	0.03598048181720142	1.0	-35271.03868018455	32.93913028019882
678000	-35239.70980148068	29.007255036540023	-35268.71705651722	0.006547580134962438	0.0030866232599584967	3.848272008545804	0.03598048181720142	1.0	-35268.71705651722	32.710804275734816
679000	-35243.224943603724	29.739896017315726	-35272.96483962104	0.006383954507202039	0.0028416954919922087	3.848272008545804	0.03598048181720142	1.0	-35272.96483962104	33.36085086941867
680000	-35240.65232344081	28.937999366492953	-35269.5903228073	0.00619735500153969	0.0035270409476520674	3.7080103768333226	0.03598048181720142	1.0	-35269.5903228073	32.72984919977702
681000	-35242.7379593324	28.504374578874206	-35271.24233391127	0.0067453813583717775	0.004910488611988306	3.7080103768333226	0.01808175059447438	1.0	-35271.24233391127	32.60891033973756
682000	-35242.83566202179	28.779214569112497	-35271.6148765909	0.007024728027324609	0.002991280441763283	3.7080103768333226	0.01808175059447438	1.0	-35271.6148765909	32.38857216930837
683000	-35240.67149566911	28.227641692722294	-35268.89913736183	0.006865460467820088	0.0020384085325802644	3.7080103768333226	0.01808175059447438	1.0	-35268.89913736183	31.453849707392656
684000	-35241.64270616574	29.010046241855807	-35270.652752407594	0.006287232929726168	0.0032990243962757425	3.7080103768333226	0.043915395599421064	1.0	-35270.652752407594	32.743065119695466
685000	-35241.705830393745	28.173045590913873	-35269.87887598466	0.006452330243244115	0.0024985350821009294	3.7080103768333226	0.043915395599421064	1.0	-35269.87887598466	31.62841939615634
686000	-35241.648701521655	28.87112511733035	-35270.519826638985	0.006795797952531543	0.0029468780653837084	3.7080103768333226	0.014813875359946256	1.0	-35270.519826638985	32.46227454302775
687000	-35240.12663482019	29.5073985459635	-35269.63403336615	0.006399913418776303	0.00334649142715558	3.7080103768333226	0.0036068536077390814	1.0	-35269.63403336615	33.21438031815391
688000	-35242.16271844577	28.39795007482536	-35270.56066852059	0.006392782010626234	0.00507098351149576	3.7080103768333226	0.0036068536077390814	1.0	-35270.56066852059	32.52014027264205
689000	-35242.73772124054	27.0886018927826	-35269.826323133326	0.0063263835875102875	0.006532395473035869	3.7080103768333226	0.012462672248126944	1.0	-35269.826323133326	31.472635063659773
690000	-35243.45790338447	29.53936079344857	-35272.99726417792	0.006769133597081634	0.00209641232619899	3.7080103768333226	0.012462672248126944	1.0	-35272.99726417792	32.78797982500029
691000	-35246.20082046155	25.382327791027382	-35271.583148252575	0.006600267017183717	0.009438451821526299	3.7080103768333226	0.012462672248126944	1.0	-35271.583148252575	30.134014097245494
692000	-35241.446543028156	29.83393376470812	-35271.28047679286	0.006121354980396707	0.002289692082119091	3.7080103768333226	0.012462672248126944	1.0	-35271.28047679286	33.17065467860262
693000	-35243.49917123532	27.743842309456177	-35271.24301354478	0.005901943920049442	0.00636208220594028	3.7080103768333226	0.012462672248126944	1.0	-35271.24301354478	32.10148372544657
694000	-35240.85854639694	29.19036095911619	-35270.04890735606	0.006230945844188915	0.003669780496980674	3.7080103768333226	0.012462672248126944	1.0	-35270.04890735606	32.998326042217656
695000	-35247.011608921	28.316751306565468	-35275.32836022756	0.006704567454277661	0.003041827924378773	3.7080103768333226	0.012462672248126944	1.0	-35275.32836022756	31.9372302103774
696000	-35241.970473743255	26.338714144351123	-35268.30918788761	0.006288096999819555	0.007872448365076173	3.7080103768333226	0.012462672248126944	1.0	-35268.30918788761	30.909157457738416
697000	-35241.0391243359	29.10480259022192	-35270.14392692612	0.006402476255493576	0.0021707544651304186	4.218875424712146	0.012462672248126944	1.0	-35270.14392692612	32.548287531165386
698000	-35242.681581157376	29.233171266234837	-35271.91475242361	0.006132082408789787	0.0026832478490294923	4.218875424712146	0.012462672248126944	1.0	-35271.91475242361	32.88839792435485
699000	-35241.914864889746	29.400060974695315	-35271.31492586444	0.006185471192175567	0.003383213718944334	4.218875424712146	0.012462672248126944	1.0	-35271.31492586444	33.28685465210151
700000	-35241.34136358231	29.53181286593882	-35270.87317644825	0.00693162552899072	0.003238714425926401	3.007594960342192	0.012462672248126944	1.0	-35270.87317644825	32.97801543767278
701000	-35240.05997804081	29.174496554604165	-35269.23447459541	0.006435036086456809	0.0037238273689138156	3.007594960342192	0.034108391447500816	1.0	-35269.23447459541	32.78178128815342
702000	-35244.23870520064	28.211008711808827	-35272.44971391244	0.006110687406613805	0.005083695830131137	3.007594960342192	0.031394040103211646	1.0	-35272.44971391244	32.126555688069914
703000	-35240.201653072516	29.661644609487322	-35269.863297682	0.006357742304873961	0.0024725871631747975	3.007594960342192	0.031394040103211646	1.0	-35269.863297682	32.85713626238406
704000	-35243.182741804485	28.076063364296324	-35271.25880516878	0.006346359657933585	0.0019320729414584372	3.007594960342192	0.031394040103211646	1.0	-35271.25880516878	31.02512960073519
705000	-35242.559624936875	28.54816797896307	-35271.10779291584	0.006686761890854971	0.003941678945118216	3.007594960342192	0.031394040103211646	1.0	-35271.10779291584	32.209536483026525
706000	-35243.09173758666	29.18119142376837	-35272.27292901043	0.006357547084254968	0.0034020085174505436	3.007594960342192	0.07460835838008589	1.0	-35272.27292901043	32.7386801840861
707000	-35243.351760692814	28.00711854888354	-35271.3588792417	0.006563753648423539	0.005160348547891525	3.007594960342192	0.06025692405399009	1.0	-35271.3588792417	31.96647912271047
708000	-35244.973351877285	28.797817796166765	-35273.77116967345	0.006872790250259845	0.0022105591296795258	3.007594960342192	0.06025692405399009	1.0	-35273.77116967345	31.91026453697853
709000	-35241.09749390372	28.751977832320385	-35269.84947173604	0.006852382878414312	0.0023217609240215415	4.15130619665297	0.053575343399897155	1.0	-35269.84947173604	32.28315518086015
710000	-35243.10029427159	29.52497671391678	-35272.62527098551	0.006748470275667253	0.0027909986748768383	4.15130619665297	0.054080162671013246	1.0	-35272.62527098551	33.240548840428296
711000	-35244.66810161207	29.515169672032112	-35274.183271284106	0.005569321739259227	0.0025207495165205005	4.15130619665297	0.054080162671013246	1.0	-35274.183271284106	33.12900017621135
712000	-35240.75423566758	28.57364634084609	-35269.32788200842	0.005989600781054335	0.004713261851921859	4.0215131579943595	0.054080162671013246	1.0	-35269.32788200842	32.77262725964212
713000	-35242.25510455885	28.67100264789149	-35270.92610720674	0.006935043194534809	0.0032830393157421834	4.0215131579943595	0.054080162671013246	1.0	-35270.92610720674	32.50873315516027
714000	-35243.31069972244	28.275081561818627	-35271.58578128426	0.006424466501034675	0.002716682651145841	4.0215131579943595	0.054080162671013246	1.0	-35271.58578128426	31.923642769245774
715000	-35241.60482875521	29.35421266735019	-35270.95904142256	0.006832442668719702	0.003576903440931166	4.0215131579943595	0.054080162671013246	1.0	-35270.95904142256	33.27758559211491
716000	-35244.494236672115	27.906846054660683	-35272.40108272678	0.006402404267418233	0.004927333500626467	4.0215131579943595	0.054080162671013246	1.0	-35272.40108272678	32.15020053351339
717000	-35241.65639354421	29.59073853013566	-35271.24713207434	0.00587908335964291	0.003014314569515855	4.0215131579943595	0.054080162671013246	1.0	-35271.24713207434	33.34315701603428
718000	-35242.34351734334	28.34885260129471	-35270.692369944634	0.006275436673062981	0.004537972687917197	4.0215131579943595	0.054080162671013246	1.0	-35270.692369944634	32.50997140655272
719000	-35240.60895242714	28.96345929111617	-35269.572411718254	0.006177863714774078	0.003035274709014524	3.4323070756859564	0.054080162671013246	1.0	-35269.572411718254	32.53269516494151
720000	-35241.4209716047	30.001283592126317	-35271.42225519683	0.005627336921817794	0.0022596703375122747	3.4323070756859564	0.054080162671013246	1.0	-35271.42225519683	33.275730773540126
721000	-35241.89910421011	28.553440241758256	-35270.45254445187	0.007052611092679855	0.002656704813076433	3.448563164471867	0.054080162671013246	1.0	-35270.45254445187	31.995031041940038
722000	-35238.625358749196	29.696702621424176	-35268.32206137062	0.006354204629659749	0.0026910486693933	3.448563164471867	0.054080162671013246	1.0	-35268.32206137062	33.151125006344195
723000	-35242.99172882063	29.69075407678139	-35272.682482897406	0.006030083320976919	0.002230482684603683	3.448563164471867	0.054080162671013246	1.0	-35272.682482897406	32.9576507690563
724000	-35243.985483463905	28.959954633362255	-35272.94543809727	0.007170778442308791	0.0028883970001669815	3.915854983191341	0.054080162671013246	1.0	-35272.94543809727	32.63667342417825
725000	-35245.087367258864	28.27931883937097	-35273.366686098234	0.006359293538838331	0.003985621757927751	3.915854983191341	0.054080162671013246	1.0	-35273.366686098234	32.27770838339494
726000	-35240.630110579885	29.618299643519666	-35270.2484102234	0.006253626343376189	0.0024407954630431324	3.915854983191341	0.054080162671013246	1.0	-35270.2484102234	33.12680868302015
