chr pos CG10245 CG4086
2R 3120000 4.14960810550457 3.30546323252781
2R 3130000 4.16092353620661 3.23041967132747
2R 3140000 3.93867646282672 3.27387764453061
2R 3150000 3.6366776057061 3.2963775951502
2R 3160000 3.58156599471704 3.28068746421627
2R 3170000 3.70783524050159 3.24352725683713
2R 3180000 3.89901338195779 3.20301777122302
2R 3190000 4.08493857275363 3.16797537655754
2R 3200000 4.24166683697769 3.1400122847906
2R 3210000 4.3670589897759 3.11725452626371
2R 3220000 4.46567435521581 3.09359342031814
2R 3230000 4.52007645262955 2.98203224180986
2R 3240000 2.98616712614518 2.82993418056168
2R 3250000 2.99276709990653 2.81759904709901
2R 3260000 2.9976528304216 2.81482195693849
2R 3270000 2.99827484703354 2.81438130769834
2R 3280000 2.9970292369851 2.81479789410315
2R 3290000 3.0228249607859 2.81562322600013
2R 3300000 3.10243335765136 2.81344318220511
2R 3310000 3.19153705428977 2.80247740812382
2R 3320000 3.21893487211031 2.80265041121692
2R 3330000 3.18185134269601 2.79181298139463
2R 3340000 3.1652299241681 2.77238325704673
2R 3350000 3.21235199341123 2.77953567914699
2R 3360000 3.20267086714875 3.15271982542424
2R 3370000 3.21693821242678 3.17026400263887
2R 3380000 3.22996152912322 3.17305154241473
2R 3390000 3.2315416048923 3.18616107899516
2R 3400000 3.23462003977329 3.18880751242074
2R 3410000 3.23745714805085 3.18805362762242
2R 3420000 3.23904963135692 3.18533952875742
2R 3430000 3.23858738483273 3.18056296038702
2R 3440000 3.23401466124795 3.1630125089082
2R 3450000 3.23085502855389 3.14123150492935
2R 3460000 3.22866136467854 3.10834263193095
2R 3470000 3.21870040084445 3.04079488859946
2R 3480000 3.2241739308941 4.20137981712514
2R 3490000 3.21583090882802 4.25381663201682
2R 3500000 3.20271102507655 4.28420814277894
2R 3510000 3.08148943853894 4.30788120602529
2R 3520000 2.83868183069814 4.34977874788973
2R 3530000 2.80463190455998 4.39121402913963
2R 3540000 2.77995128899715 4.43900388460042
2R 3550000 2.76008782759135 4.45831656436172
2R 3560000 2.81015934518467 4.15948895259066
2R 3570000 2.81897221486707 3.52348864487345
2R 3580000 2.7625027025565 3.56005556270645
2R 3590000 2.79279220874508 3.43618569074675
2R 3600000 2.81537674198904 3.22587831068506
2R 3610000 2.81691768875282 3.09323249377024
2R 3620000 2.7819995623052 3.07944164352517
2R 3630000 2.72531729951106 3.08766392163682
2R 3640000 2.68179543939658 3.09551040958053
2R 3650000 2.64852230559023 3.1016535839168
2R 3660000 2.50920142923894 3.11894003505608
2R 3670000 2.39694804927228 3.14884535476892
2R 3680000 2.30339482398716 3.17536004574407
2R 3690000 2.22939127119912 3.19588352082155
2R 3700000 2.20265220678874 3.22214408628207
2R 3710000 2.20686275612098 3.278952022331
2R 3720000 2.23473832356984 3.34900663278415
2R 3730000 2.20190381596342 3.23486326497459
2R 3740000 2.24455227192448 3.27789221941856
2R 3750000 2.3128469075466 3.34404063043843
2R 3760000 2.38310736938365 3.40950709131755
2R 3770000 2.44581780213724 3.4631335915858
2R 3780000 2.50004674298015 3.5031483047469
2R 3790000 2.54775329653859 3.53148726435933
2R 3800000 2.59198098548779 3.55091851142674
2R 3810000 2.64000147730155 3.56366372015913
2R 3820000 2.78810229269158 3.63171548605777
2R 3830000 2.660185939901 3.48837356348281
2R 3840000 2.6096516413719 3.48499741916277
2R 3850000 2.62358633560865 3.4953775261481
2R 3860000 2.69118834115733 3.5491145273524
2R 3870000 2.81392508266754 3.58185256548325
2R 3880000 2.89449632021604 3.59054325504366
2R 3890000 2.94654028828973 3.59149212569969
2R 3900000 2.98143386057518 3.58791657963911
2R 3910000 3.00578197264855 3.58159642438505
2R 3920000 3.05259064623738 3.60461649947035
2R 3930000 3.09243384754711 3.66454197646294
2R 3940000 3.04651317415073 3.69512456115899
2R 3950000 3.01154215212006 3.69158034355684
2R 3960000 2.97167681252154 3.68820735702394
2R 3970000 2.92526807307718 3.6878704622311
2R 3980000 2.87264557160751 3.67971531070236
2R 3990000 2.7338671709083 3.61160295254319
2R 4e+06 2.503320698062 3.52908613850218
2R 4010000 2.46556686503112 3.53362614512787
2R 4020000 2.39978172596813 3.53227232459017
2R 4030000 2.27231140804241 3.35167093243632
2R 4040000 2.19802104538002 3.39808001178261
2R 4050000 2.12983652623967 3.81474899514689
2R 4060000 2.01751556632678 3.74172320143356
2R 4070000 1.95715197929098 3.32500162290768
2R 4080000 1.96169671284997 3.40953262692199
2R 4090000 1.89643152390693 3.35693342595903
2R 4100000 1.82210191805143 3.291365192039
2R 4110000 1.74164562532229 3.22669744470278
2R 4120000 1.66810305543049 3.183160591388
2R 4130000 1.62440556532459 3.17552247091982
2R 4140000 1.5866253118927 3.16546622776303
2R 4150000 1.669698741123 3.28914997858413
2R 4160000 1.67189981141854 3.25219283309536
2R 4170000 1.68040113049608 3.21478805159734
2R 4180000 1.68909593718433 3.1867134438483
2R 4190000 1.71282627023703 2.95176881840621
2R 4200000 1.70610741709038 2.91994388474643
2R 4210000 1.69431813437325 2.88244238317805
2R 4220000 1.67708947561596 2.84095322019755
2R 4230000 1.65336142051166 2.79888784421428
2R 4240000 1.6221175724898 2.76053897121392
2R 4250000 1.58294274517414 2.73179914388766
2R 4260000 1.53729748503525 2.71987705964676
2R 4270000 1.49081001061126 2.7301438973214
2R 4280000 1.45657519909054 2.74439737992901
2R 4290000 1.4547246885727 2.67691558209583
2R 4300000 1.48440518132401 2.63604920410484
2R 4310000 1.52366211865609 2.6490782778024
2R 4320000 1.52257770366805 2.71142902556227
2R 4330000 1.51064398475836 2.80427725384249
2R 4340000 1.48922665295214 2.96006279278919
2R 4350000 1.45051344000638 3.06490629455942
2R 4360000 1.41540611460874 3.14256519940199
2R 4370000 1.42479289592666 3.23031912765623
2R 4380000 1.55157997040243 3.32160156812216
2R 4390000 1.81494439561828 3.33359178890788
2R 4400000 2.06364361572196 3.26092143150572
2R 4410000 1.95963138283395 3.34213175211613
2R 4420000 1.97107709270159 3.32822721346787
2R 4430000 2.02052906554718 3.30162298006263
2R 4440000 2.0881195791743 3.28126188803679
2R 4450000 2.1656654832272 3.26924187636746
2R 4460000 2.24300807928279 3.2646616324584
2R 4470000 3.09306048409695 3.3704891876983
2R 4480000 3.17632769950472 3.38688030966148
2R 4490000 3.21485760464162 3.39575492124794
2R 4500000 3.25103012838184 3.41808502663025
2R 4510000 3.26025437992206 3.47125667492071
2R 4520000 3.26117126474946 3.49913594585456
2R 4530000 3.28012535907033 3.52293159779134
2R 4540000 3.48221919328438 4.00115945096638
2R 4550000 3.61878374936185 3.90780941514498
2R 4560000 3.65026972131574 3.76629918996008
2R 4570000 3.61953833678882 3.54711740557462
2R 4580000 3.51615394848841 3.48253397260083
2R 4590000 3.40697418945052 3.49145268211703
2R 4600000 3.30439799492802 3.51546846691747
2R 4610000 3.18675375465432 3.54027645166195
2R 4620000 3.05421274107294 3.56662616582889
2R 4630000 2.91000858712323 3.59533682400331
2R 4640000 2.7885883381494 3.65842435335986
2R 4650000 2.70982915320042 3.73971188437326
2R 4660000 2.71260241616045 3.78767007296665
2R 4670000 2.71733200444947 3.84393285628551
2R 4680000 2.72240924576732 3.90772870214255
2R 4690000 2.72543854479204 3.97696395218867
2R 4700000 2.74519039751135 4.01515046290848
2R 4710000 2.80224701411947 3.96305725102707
2R 4720000 2.83896329948089 3.8940609496828
2R 4730000 2.81246023771888 3.734156782963
2R 4740000 2.89239174795392 3.73302312987386
2R 4750000 2.91235467594066 3.73394270285314
2R 4760000 2.91896464559426 3.73986535934114
2R 4770000 2.90458700088743 3.75721008718534
2R 4780000 2.86183668156303 3.81795091711712
2R 4790000 2.37626874350741 3.78993357948178
2R 4800000 2.33134360568772 4.18408659913035
2R 4810000 2.19375808714341 4.07203739447232
2R 4820000 2.12795419725353 3.93283782713138
2R 4830000 2.07553280990595 3.87280901531295
2R 4840000 2.01888905046746 3.82300615999412
2R 4850000 1.95705262386753 3.77210122991227
2R 4860000 1.89005344377949 3.71743332574863
2R 4870000 1.8180151435584 3.65733441185807
2R 4880000 1.74361751284266 3.58801225839522
2R 4890000 1.68985675432685 3.50518630436841
2R 4900000 1.72454899876794 3.38150319607678
2R 4910000 1.69954831902328 3.240245511686
2R 4920000 1.69391507404919 2.96782188862926
2R 4930000 1.73734527495594 3.40546572100305
2R 4940000 1.78198082001256 3.5777900542289
2R 4950000 1.89778494442953 3.27333189284582
2R 4960000 1.99264536971515 2.85125323688749
2R 4970000 1.95062124027913 2.77974129985796
2R 4980000 1.87634673047171 2.80494309429838
2R 4990000 1.83323807597446 2.82583438735998
2R 5e+06 1.80986414077461 2.83785438131935
2R 5010000 1.82268654310514 2.84188116318586
2R 5020000 1.85806274406326 2.84540216196814
2R 5030000 1.88961128537676 2.85442744767988
2R 5040000 1.92040451994637 2.87131363767816
2R 5050000 1.95930758837545 2.89778355184865
2R 5060000 2.00715159300461 2.93454144498162
2R 5070000 2.06364088423749 2.98084829737246
2R 5080000 2.12728292656163 3.03454379523367
2R 5090000 2.16744334222 3.08741667384538
2R 5100000 2.17060775455695 3.11863322130705
2R 5110000 2.18190034891143 3.14070472959673
2R 5120000 2.19734806834936 3.15251140799381
2R 5130000 2.19686843898319 3.20202007542434
2R 5140000 2.19164625632789 3.26060906901682
2R 5150000 2.18814110784916 3.31653589161158
2R 5160000 2.18824487907443 3.37016863104498
2R 5170000 2.19287754174752 3.42143563319064
2R 5180000 2.20169584589968 3.46998625352558
2R 5190000 2.20248575511295 3.52329642352191
2R 5200000 2.18379726233434 3.57534692330739
2R 5210000 2.1628260730115 3.63112389298982
2R 5220000 2.1400222050093 3.69752232314551
2R 5230000 2.11496578335618 3.77655735491646
2R 5240000 2.08732841255096 3.86993458994812
2R 5250000 2.05695802841217 3.98284262461647
2R 5260000 2.02145426995958 4.19088472099202
2R 5270000 1.89558843217435 4.31856443537413
2R 5280000 1.77240825345348 4.44650126047526
2R 5290000 1.66379618545596 4.55766681045236
2R 5300000 1.58203050927472 4.63378606742992
2R 5310000 1.53498261957787 4.66301478513293
2R 5320000 1.52274371198001 4.64613833651555
2R 5330000 1.5384757421491 4.59661636470469
2R 5340000 1.57263461961657 4.53576977287526
2R 5350000 1.61801605216704 4.48767125886144
2R 5360000 1.73676279275816 4.40594550591118
2R 5370000 1.88052853320625 4.2571280838356
2R 5380000 1.9912756787844 4.09294494841379
2R 5390000 2.07616422329011 3.91622074365182
2R 5400000 2.14023934126283 3.72755539246896
2R 5410000 2.18781604917507 3.52682616028943
2R 5420000 2.22283139274077 3.31664515900832
2R 5430000 1.90239305546322 2.80237861637147
2R 5440000 2.12113184036997 2.59532933729497
2R 5450000 2.18090986424511 2.60750498437233
2R 5460000 2.21084791886256 2.6272363538065
2R 5470000 2.20072409796177 2.62039424183035
2R 5480000 2.17407754762331 2.60016188416756
2R 5490000 2.13551027937763 2.57823811005096
2R 5500000 2.08264838450987 2.55468573308184
2R 5510000 2.0155169428071 2.53014192191921
2R 5520000 1.93904230748308 2.50611824092834
2R 5530000 1.86478508327497 2.48501774780368
2R 5540000 1.80896843431481 2.46935510807714
2R 5550000 1.78564085110651 2.46030485497459
2R 5560000 1.8001199540941 2.45636815929902
2R 5570000 1.85194873727613 2.45204212566216
2R 5580000 2.00697715541111 2.51435494933133
2R 5590000 2.00494590967259 2.49909300992368
2R 5600000 2.017221667184 2.77282902298361
2R 5610000 1.83845520875786 2.64581281941076
2R 5620000 1.90927397118969 3.46387187858289
2R 5630000 2.00079481976189 4.0514335586505
2R 5640000 2.10674723328412 4.32675699337682
2R 5650000 2.21711515602999 4.45012300140735
2R 5660000 2.32731393643769 4.50544211102488
2R 5670000 2.434876624563 4.52775425479655
2R 5680000 2.54583957160787 4.55404575074459
2R 5690000 2.78513671973565 4.82308098328946
2R 5700000 2.92212537881949 4.90841909845579
2R 5710000 2.97120810557414 4.85451617817102
2R 5720000 3.01814899956275 4.77349777133321
2R 5730000 3.09075358171913 4.6799371183883
2R 5740000 3.15241971955038 4.64994169619604
2R 5750000 3.21889097298765 4.68281720649964
2R 5760000 3.32250946061185 4.65029755047772
2R 5770000 3.45797902909288 4.51630172430691
2R 5780000 3.58765486065346 4.28117964528087
2R 5790000 3.68410148563237 4.01058945137879
2R 5800000 3.78233986284977 3.70463722410551
2R 5810000 3.87550985772702 3.39876798682047
2R 5820000 3.97388174647119 3.21017352442004
2R 5830000 4.03709382418555 3.11713018063386
2R 5840000 4.00584393038309 3.18738197406691
2R 5850000 3.9766712098907 3.29451424487092
2R 5860000 3.94050931614572 3.47052591675646
2R 5870000 3.77235975245668 3.14880598390437
2R 5880000 3.96218054065832 3.4880044827745
2R 5890000 4.04123575795285 3.44709944049339
2R 5900000 4.05819591609418 3.4235151698602
2R 5910000 4.0657493035992 3.40888860460745
2R 5920000 4.07064138767197 3.39820096022049
2R 5930000 4.0871527521781 3.40244502735072
2R 5940000 4.10417269429763 3.42165663276762
2R 5950000 4.10016336301356 3.43513317782856
2R 5960000 4.13811200995872 3.47844263148306
2R 5970000 4.01964946626669 3.46281980667618
2R 5980000 3.76383580725735 3.34109885168948
2R 5990000 3.5082575714012 3.20704540823778
2R 6e+06 3.55369744057055 3.18944833449444
2R 6010000 3.642036054632 3.16191563855415
2R 6020000 3.85272915424184 3.0472237862852
2R 6030000 4.19992572173419 2.90446903457507
2R 6040000 4.13818452625617 2.90095816225477
2R 6050000 4.1763975000178 2.89515751830817
2R 6060000 4.1594254170555 2.81684871107132
2R 6070000 4.16190988282364 2.76927457021731
2R 6080000 4.19104257908305 2.73523264410818
2R 6090000 4.23650928659481 2.7064714544548
2R 6100000 4.4279800288632 2.95542296434758
2R 6110000 4.43756171026189 2.86778795272409
2R 6120000 4.56005956651506 2.76217339784017
2R 6130000 4.92379473416969 2.76750482045804
2R 6140000 5.3133757019632 2.76663965233047
2R 6150000 5.64784183472705 2.7649111831339
2R 6160000 5.68405683737296 2.72974410609771
2R 6170000 5.7607724167288 2.69474757599244
2R 6180000 5.78566595200738 2.66173624274148
2R 6190000 6.06418360971941 2.86712039624001
2R 6200000 6.01227955474798 2.86134674335352
2R 6210000 5.78068720376803 2.83565946782602
2R 6220000 5.7652586537867 2.81334058670637
2R 6230000 5.73554549526057 2.82936608682462
2R 6240000 5.67477275646172 2.86742782304208
2R 6250000 5.64037697869526 2.90558519496028
2R 6260000 5.63399636397691 2.94452131647722
2R 6270000 5.65428700938395 2.9848073417341
2R 6280000 5.69803285537699 3.02678096465775
2R 6290000 5.76153931156796 3.07057127712369
2R 6300000 5.84244122507477 3.11615367351413
2R 6310000 5.94284562660545 3.16318811425327
2R 6320000 6.07346890847657 3.20544969118265
2R 6330000 6.08185117523072 3.14879728109958
2R 6340000 6.02793353273989 3.10240044499886
2R 6350000 6.04551538128618 3.07384667852932
2R 6360000 6.0669072958508 3.04358222726052
2R 6370000 6.09230824237773 3.01183257125473
2R 6380000 6.12192925816282 2.97883632623274
2R 6390000 6.15615317539829 2.94481472437855
2R 6400000 6.1956431342723 2.90993766560229
2R 6410000 6.24140217874424 2.87434778245517
2R 6420000 6.29481018712477 2.83816133005496
2R 6430000 6.35749249807287 2.80155346773643
2R 6440000 6.43089190526894 2.76487072308896
2R 6450000 6.51550679656089 2.72878308756231
2R 6460000 6.61000089140663 2.69435771049501
2R 6470000 6.71033204021359 2.66299538733591
2R 6480000 6.86357958465692 2.65752242597665
2R 6490000 7.0279231755004 2.66421249881671
2R 6500000 7.20623954900407 2.69105275414483
2R 6510000 7.20383574621638 2.81522965623981
2R 6520000 7.13255466693852 2.96897470461971
2R 6530000 7.06668626328991 3.14228373370423
2R 6540000 7.11219074344501 3.24253643457058
2R 6550000 7.21499445078354 3.32087483008098
2R 6560000 7.35169012995533 3.40271826607551
2R 6570000 7.53711623065675 3.49260688556757
2R 6580000 7.8152304907847 3.61139975978108
2R 6590000 7.79268960543533 3.62336644898875
2R 6600000 7.86751596081302 3.55585115620318
2R 6610000 7.93877436051503 3.51875690806014
2R 6620000 7.97908237286384 3.51238402409138
2R 6630000 7.88963969654651 3.42192164876593
2R 6640000 7.79657774834095 3.27414950888061
2R 6650000 7.70063954944038 3.14086037071166
2R 6660000 7.60582759724269 3.09422365635533
2R 6670000 7.51300243283123 3.13906130315314
2R 6680000 7.41037781238089 3.17966722906897
2R 6690000 7.29836270711382 3.21577744348298
2R 6700000 7.17767307675376 3.24727079995097
2R 6710000 7.04929171712911 3.27415908554826
2R 6720000 6.91443097230126 3.2965532440839
2R 6730000 6.89954971466068 3.34961806141348
2R 6740000 6.91211412176341 3.40930054483181
2R 6750000 6.91051506252035 3.46421654789242
2R 6760000 6.90097656720957 3.51643089316855
2R 6770000 6.88898203575218 3.56729994356721
2R 6780000 6.63432050588335 3.79945893792495
2R 6790000 6.48361006733012 3.90681063856687
2R 6800000 6.33350256337195 4.00476512574312
2R 6810000 6.19197340936188 4.08819860532361
2R 6820000 6.06431410096792 4.15459399953363
2R 6830000 5.95502275489514 4.20386813257136
2R 6840000 5.87550001392657 4.23801139115437
2R 6850000 5.91116925405208 4.24191189593984
2R 6860000 5.78560096220281 3.92886762671554
2R 6870000 5.57263980493144 3.86512354648289
2R 6880000 5.51765883759452 5.02863608021028
2R 6890000 5.51106525317783 4.40154661913215
2R 6900000 5.40920181782013 4.29834628249557
2R 6910000 5.29043054109081 4.27557451588586
2R 6920000 5.17273587169751 4.27519987716403
2R 6930000 5.07988624415401 4.29110260322409
2R 6940000 5.03152604459331 4.3107443101016
2R 6950000 5.03870256662339 4.34434981160842
2R 6960000 5.08995208789827 4.41418669612489
2R 6970000 5.1330461669163 4.54580817847221
2R 6980000 5.10036422471825 4.70331496382693
2R 6990000 5.7060347122233 4.64512160032427
2R 7e+06 6.31798576289492 4.45295426362412
2R 7010000 6.81226914688608 4.27890879343971
2R 7020000 7.16795881702552 4.15738788153345
2R 7030000 7.42869494228887 4.08677153907905
2R 7040000 7.61656865040243 4.03298176264389
2R 7050000 7.74896790961736 3.93041827102377
2R 7060000 7.86505779445758 3.84221210849591
2R 7070000 7.963514172472 3.76580587938412
2R 7080000 8.04302570560912 3.69909826906706
2R 7090000 8.10255190534639 3.64045928442891
2R 7100000 8.14149933226469 3.58862464576924
2R 7110000 8.15983870979596 3.54260725653791
2R 7120000 8.15820341160594 3.5016094455018
2R 7130000 8.13787120175385 3.46496049663449
2R 7140000 8.10071349471872 3.43209733075224
2R 7150000 8.1034095198865 3.38416889858382
2R 7160000 8.03579019703739 2.92523618066156
2R 7170000 8.07355410313454 2.84516902793155
2R 7180000 8.09991641357936 2.7808341380707
2R 7190000 8.17742510919004 2.69254815038158
2R 7200000 8.31418392613523 2.59438091563379
2R 7210000 8.35330477453476 2.56905861616076
2R 7220000 8.38704537152182 2.54342903417404
2R 7230000 8.41468739047929 2.51756701004587
2R 7240000 8.43552446853158 2.49155266390414
2R 7250000 8.44888236183209 2.46549282666558
2R 7260000 8.45416353992971 2.43951087502467
2R 7270000 8.45948760702504 2.41406053739377
2R 7280000 8.48904315751395 2.38844749851592
2R 7290000 8.50910642469188 2.36242551556904
2R 7300000 8.51848940999321 2.33610735045903
2R 7310000 8.51584666598956 2.30966973257227
2R 7320000 8.49959863977716 2.28340012819774
2R 7330000 8.46789531353431 2.25767098211367
2R 7340000 8.42234527142455 2.23682326131399
2R 7350000 8.39366267050383 2.24517178186693
2R 7360000 8.35335740075277 2.25805970982503
2R 7370000 8.29171269559578 2.27418919733799
2R 7380000 8.20846192814992 2.29391395009344
2R 7390000 8.1054803789861 2.31729125417428
2R 7400000 7.98689995315578 2.34402471514306
2R 7410000 7.8585897315761 2.37344028030395
2R 7420000 7.76410596922216 2.39992856609189
2R 7430000 7.60680618040254 2.47415667460263
2R 7440000 7.4270404485398 2.54465622276723
2R 7450000 7.22894300169423 2.60552209583545
2R 7460000 7.01295277564094 2.74339305682406
2R 7470000 6.74675812980098 2.73477514419665
2R 7480000 6.65891620993017 2.70541974976868
2R 7490000 6.68048469489861 2.67332262917455
2R 7500000 6.74606675248714 2.63914388985688
2R 7510000 6.82492766288095 2.60420179681898
2R 7520000 6.91830829014896 2.56948266502587
2R 7530000 7.02758621500055 2.5360062580524
2R 7540000 7.15410653415563 2.5047997658292
2R 7550000 7.44517794434626 2.3916381185573
2R 7560000 7.75641646655805 2.26783200090557
2R 7570000 8.05993875271412 2.14936284001328
2R 7580000 8.34064615805528 2.03990202089057
2R 7590000 8.56877418386074 1.94252780053961
2R 7600000 8.69581602681666 1.85841907652946
2R 7610000 8.80584516964296 1.71868231781468
2R 7620000 9.03389911706904 1.54652156973327
2R 7630000 9.18623713041484 1.52991226015126
2R 7640000 9.3275510078185 1.53522801440397
2R 7650000 9.27735818933093 1.52424476978121
2R 7660000 9.21360049428188 1.51023804926359
2R 7670000 9.14357726315058 1.49384251170403
2R 7680000 9.06620095625823 1.47477522859799
2R 7690000 8.96521713718477 1.45072105070415
2R 7700000 8.19429876687565 1.17826851056321
2R 7710000 7.56497260152929 1.10180923553219
2R 7720000 8.14912995878996 1.05089592361384
2R 7730000 8.51004819079242 0.91691954476903
2R 7740000 9.29320544832098 1.49172695494792
2R 7750000 9.62700763002618 1.43548048149228
2R 7760000 9.94901528997485 1.3876760043737
2R 7770000 10.1301424496074 1.35305647946245
2R 7780000 10.2126360976777 1.32893142683372
2R 7790000 10.2076891959676 1.31159142054594
2R 7800000 10.052676121895 1.30870050511106
2R 7810000 10.1563164093176 1.30472286010297
2R 7820000 10.2541844709007 1.30596254837735
2R 7830000 10.3370211582763 1.31342573436024
2R 7840000 10.3634530665023 1.33136994249389
2R 7850000 10.0905384397137 1.3833475193303
2R 7860000 10.5418281173576 1.37004976120619
2R 7870000 10.6360729026028 1.38392848271155
2R 7880000 10.6117995925401 1.38008300122408
2R 7890000 10.6386061997174 1.38510259993183
2R 7900000 10.7179041202032 1.39783229153983
2R 7910000 10.8374212771013 1.41692603149761
2R 7920000 10.9818792390892 1.44127240655166
2R 7930000 11.1385386285006 1.47002331260057
2R 7940000 11.2983798450298 1.50252394961524
2R 7950000 11.4555482509991 1.53821125805558
2R 7960000 11.6064244596989 1.5765674967617
2R 7970000 11.7488544029134 1.61709113965372
2R 7980000 11.8816135583758 1.65929399273585
2R 7990000 12.0074042045161 1.69857886844682
2R 8e+06 12.1111496615131 1.72023662137832
2R 8010000 12.2244574179518 1.80342772800532
2R 8020000 12.38343371134 1.93244021545325
2R 8030000 12.4423432403223 2.12722678998045
2R 8040000 12.344187030426 2.22633446657613
2R 8050000 12.3081089949328 2.25530820454958
2R 8060000 12.2895157637225 2.27933583692987
2R 8070000 12.2710294115667 2.29457423690707
2R 8080000 12.5355476363172 2.29757836572071
2R 8090000 13.2112582603161 2.19102485434706
2R 8100000 13.7571783123943 2.08737915034573
2R 8110000 14.1493495139873 1.98913256507541
2R 8120000 14.3266490441691 1.77337762413691
2R 8130000 14.3963887775583 1.66414919684922
2R 8140000 14.9365001275109 1.60567994260663
2R 8150000 15.3614218397869 1.59491626636787
2R 8160000 15.7221968677139 1.61227764995743
2R 8170000 16.0245252965336 1.6312337183673
2R 8180000 16.3007473174413 1.65063725973567
2R 8190000 16.5512384867668 1.67016137647119
2R 8200000 15.492208689161 1.65177537698639
2R 8210000 15.4028305673037 1.711957015515
2R 8220000 15.169469443679 1.74204795000782
2R 8230000 14.8383520417357 1.7574122427136
2R 8240000 14.3119230976662 1.78680861595598
2R 8250000 13.4644359810268 1.82784267204534
2R 8260000 12.2847939142928 1.87473287248679
2R 8270000 11.5025043642874 1.91114846026721
2R 8280000 11.5103296095575 1.92774206735618
2R 8290000 11.7957475299179 2.04039848079128
2R 8300000 11.647177644618 1.98195766059143
2R 8310000 10.7819575753747 1.97066927349454
2R 8320000 10.7258100718066 2.36457989168383
2R 8330000 10.6630037189649 2.36838316053655
2R 8340000 10.5857040512921 2.21590199408564
2R 8350000 10.4323777294629 2.20955825937187
2R 8360000 10.2014472867681 2.38544654693249
2R 8370000 10.1139714142218 2.41274545167084
2R 8380000 10.04228598765 2.4198160320766
2R 8390000 9.95609671345375 2.44607080327739
2R 8400000 9.89012838728092 2.49315573322662
2R 8410000 9.89151139657417 2.52012103090976
2R 8420000 10.2763833129083 2.50835113951348
2R 8430000 10.7198147363031 2.46666861188288
2R 8440000 11.1518879411875 2.38579671713887
2R 8450000 11.4536751532555 2.27128824808068
2R 8460000 11.5175156384208 2.16181722649952
2R 8470000 11.8534505901237 2.04553942304284
2R 8480000 12.465437535752 1.8989189901568
2R 8490000 13.0536254675606 1.7518934570918
2R 8500000 12.9626254703214 2.36996087023459
2R 8510000 13.1151609807659 2.27216391473172
2R 8520000 13.2630984200014 2.17904087664016
2R 8530000 13.6499534819363 2.18277615084418
2R 8540000 14.1148146560313 2.22330079963831
2R 8550000 14.5496649557621 2.27818823139341
2R 8560000 14.9425529733039 2.34408434311001
2R 8570000 15.2885417729369 2.41685751949507
2R 8580000 15.5851646493622 2.49209142689591
2R 8590000 15.8005524370278 2.55979084784298
2R 8600000 15.8300900108526 2.60237792430314
2R 8610000 15.8072555892273 2.64775117798115
2R 8620000 15.734351727104 2.69017912598184
2R 8630000 15.6189248034893 2.72048597851432
2R 8640000 15.8369404644652 2.51273726789418
2R 8650000 16.1790320264674 2.01656331017887
2R 8660000 16.1816947683822 1.97273787480975
2R 8670000 16.2334852922767 2.06432332728275
2R 8680000 16.395404389269 2.08092891868239
2R 8690000 16.5634987683752 2.07949019790919
2R 8700000 16.7247364460347 2.0715298998187
2R 8710000 16.8740314395711 2.05967459701333
2R 8720000 17.0059600833392 2.04405698512801
2R 8730000 17.1108770296561 2.02291544269008
2R 8740000 17.1671956871701 1.99016319713559
2R 8750000 17.1339024087848 1.91460864395458
2R 8760000 17.2759697197088 1.65752320564104
2R 8770000 17.3230813742097 1.60285360611186
2R 8780000 17.4141745864037 1.56134964515599
2R 8790000 17.5381686561959 1.54119379209254
2R 8800000 17.6610158060286 1.53416623202793
2R 8810000 17.7712726928312 1.53275011880862
2R 8820000 17.8665556442922 1.53285933375099
2R 8830000 17.9467404187997 1.53270834312968
2R 8840000 18.1130531356997 1.55046021439307
2R 8850000 18.5553419420304 1.63410102116592
2R 8860000 18.9465652391308 1.72512907096421
2R 8870000 19.2990950831918 1.80595927652496
2R 8880000 19.6268078821391 1.87989444710297
2R 8890000 19.9335906501551 1.95077035530528
2R 8900000 20.2194747839484 2.02028084239947
2R 8910000 20.4835835714758 2.08885480666117
2R 8920000 20.7249803870659 2.15632788541222
2R 8930000 20.9429080692991 2.22228176894885
2R 8940000 21.1368096331097 2.28622192142927
2R 8950000 21.3063619817873 2.34766281024054
2R 8960000 21.4551758327225 2.40705906832846
2R 8970000 21.5814548850413 2.46448896066357
2R 8980000 21.771805816183 2.50451596913746
2R 8990000 21.9414486901836 2.54201169795391
2R 9e+06 22.084285681259 2.57734701140913
2R 9010000 22.1985353452967 2.61012935443455
2R 9020000 22.2825612215093 2.63981191350706
2R 9030000 22.3351071843284 2.66485430183275
2R 9040000 22.3614662876873 2.65697629143932
2R 9050000 23.0745608312203 3.10364156574855
2R 9060000 23.1760119828562 2.66739688178143
2R 9070000 23.4452632589444 2.65739381632056
2R 9080000 23.6721911340392 2.64035951322097
2R 9090000 23.8467530185237 2.61651514886819
2R 9100000 23.9618878434953 2.58690585625897
2R 9110000 24.0159642322461 2.55245403290382
2R 9120000 23.8848851784176 2.42636288566143
2R 9130000 24.0051593669104 2.67915521047678
2R 9140000 24.4762577352626 2.76709028660559
2R 9150000 24.5310489347798 2.75315558099453
2R 9160000 24.5867849053004 2.74355522343603
2R 9170000 24.6205245598085 2.7359391822414
2R 9180000 24.6327031238458 2.73147177738372
2R 9190000 24.6240876496623 2.73250814709507
